Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
123700,KOSPI,SJM,자동차 신품 부품 제조업,자동차및산업용Bellows,2010-05-31,12월,김휘중 (단독 대표이사),,경기도
025530,KOSPI,SJM홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,1997-02-12,12월,"김용호, 김휘중(각자대표이사)",http://www.sjmholdings.co.kr,경기도
034730,KOSPI,SK,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",2009-11-11,12월,"최태원, 장동현, 박성하",http://www.sk.co.kr,서울특별시
011790,KOSPI,SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조",1997-07-18,12월,이완재,http://www.skc.kr,경기도
018670,KOSPI,SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,"최창원, 윤병석",http://www.skgas.co.kr/,경기도
001740,KOSPI,SK네트웍스,기타 전문 도매업,"종합무역업(전자전기제품,섬유,에너지화학제품,철강금속제품),의류,수입산합판,MDF판매,정보통신사업,에너지유통사업",1977-06-30,12월,"최신원, 박상규 (각자 대표이사)",http://www.sknetworks.co.kr,경기도
001745,KOSPI,SK네트웍스우,,,,,,,
006120,KOSPI,SK디스커버리,기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",1976-06-29,12월,"최창원, 김철, 박찬중",http://www.skdiscovery.com,경기도
006125,KOSPI,SK디스커버리우,,,,,,,
210980,KOSPI,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",2015-06-23,12월,함스테판윤성,http://www.skdnd.com,경기도
068400,KOSPI,SK렌터카,운송장비 임대업,승용자동차 임대,2012-07-27,12월,현몽주,http://www.skcarrental.com,서울특별시
326030,KOSPI,SK바이오팜,자연과학 및 공학 연구개발업,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,2020-07-02,12월,조정우,,경기도
03473K,KOSPI,SK우,,,,,,,
096770,KOSPI,SK이노베이션,석유 정제품 제조업,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",2007-07-25,12월,김준,http://www.SKinnovation.com,서울특별시
096775,KOSPI,SK이노베이션우,,,,,,,
001510,KOSPI,SK증권,금융 지원 서비스업,"증권업,부동산 임대",1986-09-20,12월,김 신,http://www.sks.co.kr,서울특별시
001515,KOSPI,SK증권우,,,,,,,
285130,KOSPI,SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",2018-01-05,12월,"김철, 전광현",http://www.skchemicals.com,경기도
28513K,KOSPI,SK케미칼우,,,,,,,
017670,KOSPI,SK텔레콤,전기 통신업,"이동전화,무선호출서비스,부가통신",1989-11-07,12월,박정호,http://www.sktelecom.com,서울특별시
000660,KOSPI,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,이석희,http://www.skhynix.com,경기도
295040,KOSPI,SMART 200TR,,,,,,,
363510,KOSPI,SMART KIS단기통안채,,,,,,,
292500,KOSPI,SMART KRX300,,,,,,,
208470,KOSPI,SMART 선진국MSCI World(합성 H),,,,,,,
220130,KOSPI,SMART 중국본토 중소형 CSI500(합성 H),,,,,,,
005610,KOSPI,SPC삼립,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",1975-05-02,12월,황종현,http://www.samlipgf.co.kr,경기도
011810,KOSPI,STX,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",1990-09-12,12월,박상준,http://www.stx.co.kr,경상남도
077970,KOSPI,STX엔진,일반 목적용 기계 제조업,"엔진,터빈,내연기관 제조,도매",2004-05-10,12월,송종근,http://www.stxengine.co.kr,경상남도
071970,KOSPI,STX중공업,일반 목적용 기계 제조업,"조선기자재, 기계부품, 엔진산업환경발전설비, 플랜트(EPC)",2009-05-15,12월,최순필,http://www.stxhi.co.kr,경상남도
084870,KOSPI,TBH글로벌,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",2005-12-19,12월,우종완,,서울특별시
002710,KOSPI,TCC스틸,1차 철강 제조업,"석도강판,표면처리강판 제조,판매",1984-12-21,12월,"손봉락, 조석희, 손기영 (각자대표)",http://www.tccsteel.com,경상북도
102110,KOSPI,TIGER 200,,,,,,,
139260,KOSPI,TIGER 200 IT,,,,,,,
139220,KOSPI,TIGER 200 건설,,,,,,,
139290,KOSPI,TIGER 200 경기소비재,,,,,,,
139270,KOSPI,TIGER 200 금융,,,,,,,
227550,KOSPI,TIGER 200 산업재,,,,,,,
227560,KOSPI,TIGER 200 생활소비재,,,,,,,
139250,KOSPI,TIGER 200 에너지화학,,,,,,,
139230,KOSPI,TIGER 200 중공업,,,,,,,
139240,KOSPI,TIGER 200 철강소재,,,,,,,
227540,KOSPI,TIGER 200 헬스케어,,,,,,,
243880,KOSPI,TIGER 200IT레버리지,,,,,,,
310960,KOSPI,TIGER 200TR,,,,,,,
252000,KOSPI,TIGER 200동일가중,,,,,,,
267770,KOSPI,TIGER 200선물레버리지,,,,,,,
252710,KOSPI,TIGER 200선물인버스2X,,,,,,,
243890,KOSPI,TIGER 200에너지화학레버리지,,,,,,,
315270,KOSPI,TIGER 200커뮤니케이션서비스,,,,,,,
166400,KOSPI,TIGER 200커버드콜5%OTM,,,,,,,
289480,KOSPI,TIGER 200커버드콜ATM,,,,,,,
305540,KOSPI,TIGER 2차전지테마,,,,,,,
365040,KOSPI,TIGER AI코리아그로스액티브,,,,,,,
357870,KOSPI,TIGER CD금리투자KIS(합성),,,,,,,
341850,KOSPI,TIGER KIS부동산인프라채권TR,,,,,,,
364960,KOSPI,TIGER KRX BBIG K-뉴딜,,,,,,,
364980,KOSPI,TIGER KRX2차전지K-뉴딜,,,,,,,
292160,KOSPI,TIGER KRX300,,,,,,,
364990,KOSPI,TIGER KRX게임K-뉴딜,,,,,,,
364970,KOSPI,TIGER KRX바이오K-뉴딜,,,,,,,
365000,KOSPI,TIGER KRX인터넷K-뉴딜,,,,,,,
228820,KOSPI,TIGER KTOP30,,,,,,,
300610,KOSPI,TIGER K게임,,,,,,,
138530,KOSPI,TIGER LG그룹+펀더멘털,,,,,,,
289260,KOSPI,TIGER MSCI KOREA ESG리더스,,,,,,,
289250,KOSPI,TIGER MSCI KOREA ESG유니버설,,,,,,,
310970,KOSPI,TIGER MSCI Korea TR,,,,,,,
269370,KOSPI,TIGER S&P글로벌인프라(합성),,,,,,,
248270,KOSPI,TIGER S&P글로벌헬스케어(합성),,,,,,,
292150,KOSPI,TIGER TOP10,,,,,,,
217790,KOSPI,TIGER 가격조정,,,,,,,
139280,KOSPI,TIGER 경기방어,,,,,,,
237440,KOSPI,TIGER 경기방어채권혼합,,,,,,,
319640,KOSPI,TIGER 골드선물(H),,,,,,,
160580,KOSPI,TIGER 구리실물,,,,,,,
114820,KOSPI,TIGER 국채3년,,,,,,,
302180,KOSPI,TIGER 국채선물10년인버스,,,,,,,
302170,KOSPI,TIGER 국채선물3년인버스,,,,,,,
275980,KOSPI,TIGER 글로벌4차산업혁신기술(합성 H),,,,,,,
276000,KOSPI,TIGER 글로벌자원생산기업(합성 H),,,,,,,
371450,KOSPI,TIGER 글로벌클라우드컴퓨팅INDXX,,,,,,,
139310,KOSPI,TIGER 금속선물(H),,,,,,,
139320,KOSPI,TIGER 금은선물(H),,,,,,,
137610,KOSPI,TIGER 농산물선물Enhanced(H),,,,,,,
182490,KOSPI,TIGER 단기선진하이일드(합성 H),,,,,,,
272580,KOSPI,TIGER 단기채권액티브,,,,,,,
157450,KOSPI,TIGER 단기통안채,,,,,,,
292110,KOSPI,TIGER 대형가치,,,,,,,
292100,KOSPI,TIGER 대형성장,,,,,,,
105010,KOSPI,TIGER 라틴35,,,,,,,
123320,KOSPI,TIGER 레버리지,,,,,,,
174350,KOSPI,TIGER 로우볼,,,,,,,
147970,KOSPI,TIGER 모멘텀,,,,,,,
182480,KOSPI,TIGER 미국MSCI리츠(합성 H),,,,,,,
360750,KOSPI,TIGER 미국S&P500,,,,,,,
225040,KOSPI,TIGER 미국S&P500레버리지(합성 H),,,,,,,
143850,KOSPI,TIGER 미국S&P500선물(H),,,,,,,
225030,KOSPI,TIGER 미국S&P500선물인버스(H),,,,,,,
133690,KOSPI,TIGER 미국나스닥100,,,,,,,
203780,KOSPI,TIGER 미국나스닥바이오,,,,,,,
245340,KOSPI,TIGER 미국다우존스30,,,,,,,
329750,KOSPI,TIGER 미국달러단기채권액티브,,,,,,,
261110,KOSPI,TIGER 미국달러선물레버리지,,,,,,,
261120,KOSPI,TIGER 미국달러선물인버스2X,,,,,,,
305080,KOSPI,TIGER 미국채10년선물,,,,,,,
228810,KOSPI,TIGER 미디어컨텐츠,,,,,,,
091230,KOSPI,TIGER 반도체,,,,,,,
098560,KOSPI,TIGER 방송통신,,,,,,,
211560,KOSPI,TIGER 배당성장,,,,,,,
170350,KOSPI,TIGER 베타플러스,,,,,,,
329200,KOSPI,TIGER 부동산인프라고배당,,,,,,,
138520,KOSPI,TIGER 삼성그룹펀더멘털,,,,,,,
157490,KOSPI,TIGER 소프트웨어,,,,,,,
228800,KOSPI,TIGER 여행레저,,,,,,,
227570,KOSPI,TIGER 우량가치,,,,,,,
261140,KOSPI,TIGER 우선주,,,,,,,
130680,KOSPI,TIGER 원유선물Enhanced(H),,,,,,,
217770,KOSPI,TIGER 원유선물인버스(H),,,,,,,
195930,KOSPI,TIGER 유로스탁스50(합성 H),,,,,,,
225050,KOSPI,TIGER 유로스탁스레버리지(합성 H),,,,,,,
245350,KOSPI,TIGER 유로스탁스배당30,,,,,,,
091220,KOSPI,TIGER 은행,,,,,,,
307510,KOSPI,TIGER 의료기기,,,,,,,
225060,KOSPI,TIGER 이머징마켓MSCI레버리지(합성 H),,,,,,,
236350,KOSPI,TIGER 인도니프티50레버리지(합성),,,,,,,
123310,KOSPI,TIGER 인버스,,,,,,,
195920,KOSPI,TIGER 일본TOPIX(합성 H),,,,,,,
248260,KOSPI,TIGER 일본TOPIX헬스케어(합성),,,,,,,
241180,KOSPI,TIGER 일본니케이225,,,,,,,
292560,KOSPI,TIGER 일본엔선물,,,,,,,
292570,KOSPI,TIGER 일본엔선물레버리지,,,,,,,
292580,KOSPI,TIGER 일본엔선물인버스,,,,,,,
292590,KOSPI,TIGER 일본엔선물인버스2X,,,,,,,
150460,KOSPI,TIGER 중국소비테마,,,,,,,
292140,KOSPI,TIGER 중소형가치,,,,,,,
292130,KOSPI,TIGER 중소형성장,,,,,,,
302190,KOSPI,TIGER 중장기국채,,,,,,,
157500,KOSPI,TIGER 증권,,,,,,,
307520,KOSPI,TIGER 지주회사,,,,,,,
192090,KOSPI,TIGER 차이나CSI300,,,,,,,
204480,KOSPI,TIGER 차이나CSI300레버리지(합성),,,,,,,
217780,KOSPI,TIGER 차이나CSI300인버스(합성),,,,,,,
245360,KOSPI,TIGER 차이나HSCEI,,,,,,,
371470,KOSPI,TIGER 차이나바이오테크SOLACTIVE,,,,,,,
371460,KOSPI,TIGER 차이나전기차SOLACTIVE,,,,,,,
117690,KOSPI,TIGER 차이나항셍25,,,,,,,
371160,KOSPI,TIGER 차이나항셍테크,,,,,,,
232080,KOSPI,TIGER 코스닥150,,,,,,,
233160,KOSPI,TIGER 코스닥150 레버리지,,,,,,,
261060,KOSPI,TIGER 코스닥150IT,,,,,,,
261070,KOSPI,TIGER 코스닥150바이오테크,,,,,,,
250780,KOSPI,TIGER 코스닥150선물인버스,,,,,,,
277630,KOSPI,TIGER 코스피,,,,,,,
210780,KOSPI,TIGER 코스피고배당,,,,,,,
277640,KOSPI,TIGER 코스피대형주,,,,,,,
277650,KOSPI,TIGER 코스피중형주,,,,,,,
376410,KOSPI,TIGER 탄소효율그린뉴딜,,,,,,,
143860,KOSPI,TIGER 헬스케어,,,,,,,
138540,KOSPI,TIGER 현대차그룹+펀더멘털,,,,,,,
228790,KOSPI,TIGER 화장품,,,,,,,
108590,KOSPI,TREX 200,,,,,,,
145850,KOSPI,TREX 펀더멘탈 200,,,,,,,
570047,KOSPI,TRUE FTSE100 ETN,,,,,,,
570050,KOSPI,TRUE S&P500 선물 ETN,,,,,,,
570049,KOSPI,TRUE S&P500 양매도 4% OTM ETN(H),,,,,,,
570051,KOSPI,TRUE 나스닥 100 ETN,,,,,,,
570031,KOSPI,TRUE 레버리지 HSCEI ETN(H),,,,,,,
570022,KOSPI,TRUE 레버리지 S&P500 선물 ETN(H),,,,,,,
570043,KOSPI,TRUE 레버리지 나스닥 100 ETN,,,,,,,
570035,KOSPI,TRUE 레버리지 엔선물 ETN B,,,,,,,
570026,KOSPI,TRUE 레버리지 유로스탁스50 ETN(H),,,,,,,
570045,KOSPI,TRUE 레버리지 천연가스 선물 ETN(H),,,,,,,
570034,KOSPI,TRUE 엔선물 ETN B,,,,,,,
570037,KOSPI,TRUE 유로선물 ETN B,,,,,,,
570048,KOSPI,TRUE 유로스탁스50 양매도 5% OTM ETN(H),,,,,,,
570032,KOSPI,TRUE 인버스 2X HSCEI ETN(H),,,,,,,
570023,KOSPI,TRUE 인버스 2X S&P500 선물 ETN(H),,,,,,,
570044,KOSPI,TRUE 인버스 2X 나스닥 100 ETN,,,,,,,
570027,KOSPI,TRUE 인버스 2X 유로스탁스50 ETN(H),,,,,,,
570046,KOSPI,TRUE 인버스 2X 천연가스 선물 ETN(H),,,,,,,
570028,KOSPI,TRUE 인버스 HSCEI ETN(H) B,,,,,,,
570042,KOSPI,TRUE 인버스 나스닥 100 ETN,,,,,,,
570036,KOSPI,TRUE 인버스 엔선물 ETN B,,,,,,,
570038,KOSPI,TRUE 인버스 유로선물 ETN B,,,,,,,
570025,KOSPI,TRUE 인버스 유로스탁스50 ETN(H) B,,,,,,,
570029,KOSPI,TRUE 코스피 양매도 3% OTM ETN,,,,,,,
570019,KOSPI,TRUE 코스피 양매도 5% OTM ETN,,,,,,,
570030,KOSPI,TRUE 코스피 양매도 ATM ETN,,,,,,,
570020,KOSPI,TRUE 코스피 커버드콜 ETN B,,,,,,,
570021,KOSPI,TRUE 코스피 커버드풋 ETN B,,,,,,,
024070,KOSPI,WISCOM,플라스틱제품 제조업,"플라스틱제품(PVC컴파운드,ABS,PS가공) 제조,도매,임가공",1996-11-22,12월,구영일,http://www.wiscom.co.kr,경기도
037270,KOSPI,YG PLUS,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","광고대행,광고물 제작",2003-08-01,12월,양민석,http://www.ygplus.com,서울특별시
000500,KOSPI,가온전선,절연선 및 케이블 제조업,"전력선,통신케이블 제조,도매,수출입",1987-06-08,12월,윤재인,http://www.gaoncable.com,경기도
000860,KOSPI,강남제비스코,기타 화학제품 제조업,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매",1975-11-12,12월,"황익준,김재현(각자대표이사)",http://www.jevisco.com,부산광역시
035250,KOSPI,강원랜드,유원지 및 기타 오락관련 서비스업,"카지노,관광호텔,골프장,스키장,체육시설 운영",2003-09-04,12월,문태곤,http://kangwonland.high1.com,강원도
011420,KOSPI,갤럭시아에스엠,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고",1989-11-14,12월,이반석,http://galaxiasme.com,서울특별시
002100,KOSPI,경농,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",1977-06-30,12월,이병만,http://www.knco.co.kr,서울특별시
009450,KOSPI,경동나비엔,가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매",1993-08-31,12월,손연호,http://www.kdnavien.co.kr,경기도
267290,KOSPI,경동도시가스,연료용 가스 제조 및 배관공급업,도시가스,2017-05-12,12월,"송재호, 나윤호",http://www.kdgas.co.kr,울산광역시
012320,KOSPI,경동인베스트,기타 금융업,지주회사,1997-03-07,12월,조진수,http://www.kdinvest.co.kr,경기도
000050,KOSPI,경방,종합 소매업,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입",1956-03-03,12월,"김준, 김담",http://www.kyungbang.co.kr,서울특별시
214390,KOSPI,경보제약,기초 의약물질 및 생물학적 제제 제조업,"아토르바스타틴, 세프티족심, 세프트리약손",2015-06-29,12월,김태영,http://www.kbpharma.co.kr,충청남도
012610,KOSPI,경인양행,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",1995-10-05,12월,"김흥준,조성용 (각자대표이사)",http://www.kyungin.co.kr,인천광역시
009140,KOSPI,경인전자,전자부품 제조업,"스위치,리모콘,배선기구,섬머스타트,게임기,전자부품 제조,판매",1989-06-20,12월,김성은,http://www.kie.co.kr,서울특별시
013580,KOSPI,계룡건설,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1996-01-30,12월,"한승구, 이승찬",http://www.krcon.co.kr,대전광역시
012200,KOSPI,계양전기,일반 목적용 기계 제조업,"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조",1988-07-06,12월,정한수,http://www.keyang.co.kr,서울특별시
012205,KOSPI,계양전기우,,,,,,,
002140,KOSPI,고려산업,"곡물가공품, 전분 및 전분제품 제조업","배합사료,플라스틱용기 제조/부동산 임대",1991-01-14,12월,"전장열, 김영교(각자 대표이사)",http://www.hafeed.co.kr,부산광역시
010130,KOSPI,고려아연,1차 비철금속 제조업,"연,아연괴 제조,판매",1990-07-28,12월,"최창근, 이제중, 최윤범",http://www.koreazinc.co.kr,서울특별시
002240,KOSPI,고려제강,1차 철강 제조업,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매",1976-05-25,12월,"이이문, 주종대 (각자대표)",http://www.kiswire.com,부산광역시
009290,KOSPI,광동제약,의약품 제조업,"의약품,식음료 제조,도매",1989-11-17,12월,최성원,http://www.ekdp.com,서울특별시
017040,KOSPI,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역",1990-09-14,12월,"이재광,조광식",http://www.kmec.co.kr,경기도
017900,KOSPI,광전자,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",1996-10-16,12월,이석렬,http://www.auk.co.kr,전라북도
037710,KOSPI,광주신세계,종합 소매업,백화점,2002-02-07,12월,이동훈,http://www.gjshinsegae.com,광주광역시
030610,KOSPI,교보증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",2002-07-18,12월,"김해준, 박봉권 (각자대표)",http://www.iprovest.com,서울특별시
339770,KOSPI,교촌에프앤비,음·식료품 및 담배 도매업,치킨 프랜차이즈,2020-11-12,12월,소진세,http://kyochonfnb.com,경상북도
007690,KOSPI,국도화학,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매",1989-08-05,12월,"이삼열, 이시창",http://www.kukdo.com,서울특별시
005320,KOSPI,국동,생활용품 도매업,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대",1996-12-24,12월,"변상기, 오창규",http://www.kd.co.kr,서울특별시
00532219,KOSPI,국동 9WR,,,,,,,
001140,KOSPI,국보,도로 화물 운송업,"화물자동차운송,콘테이너운송,수출입화물보관,도로운송,CY보관,하역",1989-12-02,12월,하현,http://www.kukbo.com,부산광역시
002720,KOSPI,국제약품,의약품 제조업,"항생제,안약,제약 제조,도매",1975-12-27,12월,"남영우,남태훈,안재만",http://www.kukjepharm.co.kr,경기도
083420,KOSPI,그린케미칼,기타 화학제품 제조업,"비이온계면활성제 제조,도매",2005-10-20,12월,양준화,http://www.korgc.com,충청남도
014530,KOSPI,극동유화,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",1991-01-31,12월,"장홍선, 장선우 (각자대표)",http://www.kdoc.co.kr,경상남도
014280,KOSPI,금강공업,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매",1988-09-10,12월,"전장열, 이범호 (각자 대표이사)",http://www.kumkangkind.com,부산광역시
014285,KOSPI,금강공업우,,,,,,,
008870,KOSPI,금비,유리 및 유리제품 제조업,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)",1990-06-08,09월,고기영,http://www.e-kumbi.co.kr,경기도
001570,KOSPI,금양,기초 화학물질 제조업,"발포제,사카린,OPTSA,베나졸,TCA 제조",1976-12-17,12월,류광지,http://www.kyc.co.kr,부산광역시
002990,KOSPI,금호산업,건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양",1976-06-26,12월,서재환,http://www.kumhoenc.com,전라남도
002995,KOSPI,금호산업우,,,,,,,
011780,KOSPI,금호석유,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",1988-01-22,12월,"박찬구, 문동준",http://www.kkpc.com,서울특별시
011785,KOSPI,금호석유우,,,,,,,
214330,KOSPI,금호에이치티,자동차 신품 부품 제조업,자동차용 전구 및 LED모듈,2015-11-11,12월,"김진곤, 김두인(각자대표)",http://www.kumhoht.co.kr,광주광역시
21433218,KOSPI,금호에이치티 1WR,,,,,,,
001210,KOSPI,금호전기,전구 및 조명장치 제조업,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매",1973-11-15,12월,이홍민,http://www.khe.co.kr,서울특별시
00121218,KOSPI,금호전기 31WR,,,,,,,
073240,KOSPI,금호타이어,고무제품 제조업,"타이어,튜브 제조,도매,무역",2005-02-17,12월,전대진,http://www.kumhotire.co.kr,광주광역시
092440,KOSPI,기신정기,특수 목적용 기계 제조업,"몰드베이스,금형부품,정밀기계기구 제조,도매,무역",2007-10-30,03월,윤현도,http://www.kishin.com,인천광역시
000270,KOSPI,기아차,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",1973-07-21,12월,"송호성,최준영(각자 대표이사)",http://www.kia.co.kr,서울특별시
024110,KOSPI,기업은행,은행 및 저축기관,은행업,2003-12-24,12월,윤종원,http://www.kiupbank.co.kr,서울특별시
013700,KOSPI,까뮤이앤씨,건물 건설업,"토목공사,건축공사/부동산 임대",1989-11-30,12월,손병재,http://www.camusenc.com,경기도
004540,KOSPI,깨끗한나라,"펄프, 종이 및 판지 제조업","펄프,판지원지,화장지 제조,수출입",1975-06-25,12월,"최현수, 김민환",http://www.kleannara.com,서울특별시
004545,KOSPI,깨끗한나라우,,,,,,,
72501773,KOSPI,나인트리부동산(종A1),,,,,,,
72502773,KOSPI,나인트리부동산(종C-i),,,,,,,
001260,KOSPI,남광토건,토목 건설업,"토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조",1976-12-28,12월,김근영,http://www.namkwang.co.kr,경기도
008350,KOSPI,남선알미늄,1차 비철금속 제조업,알미늄샷시 제조/환경사업,1978-05-22,12월,"장규한,이상일",http://www.namsun.co.kr,대구광역시
008355,KOSPI,남선알미우,,,,,,,
004270,KOSPI,남성,기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대",1989-11-14,12월,윤봉수 윤성호,http://www.namsung.com,서울특별시
003920,KOSPI,남양유업,낙농제품 및 식용빙과류 제조업,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",1978-06-24,12월,이광범,http://www.namyangi.com,서울특별시
003925,KOSPI,남양유업우,,,,,,,
025860,KOSPI,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",1995-11-10,12월,하형수,http://www.nhchem.co.kr,서울특별시
005720,KOSPI,넥센,고무제품 제조업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입",1987-12-19,12월,"강병중, 강호찬, 배중열",http://www.nexencorp.co.kr,경상남도
005725,KOSPI,넥센우,,,,,,,
002350,KOSPI,넥센타이어,고무제품 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조",1976-05-19,12월,대표이사 회장 강병중 대표이사 사장 강호찬,http://www.nexentire.com,경상남도
002355,KOSPI,넥센타이어1우B,,,,,,,
003580,KOSPI,넥스트사이언스,기타 비금속광물 광업,"무연탄채굴,원유,유전개발,가스전 개발/부동산 임대",1990-03-23,12월,이을규,http://www.dongwoncorp.com,강원도
251270,KOSPI,넷마블,소프트웨어 개발 및 공급업,온라인·모바일 게임 소프트웨어 개발 및 공급,2017-05-12,12월,"권영식, 이승원(각자 대표집행임원)",http://company.netmarble.com,서울특별시
090350,KOSPI,노루페인트,기타 화학제품 제조업,페인트 제조,2006-07-03,12월,"김용기, 조성국(각자 대표이사)",,경기도
090355,KOSPI,노루페인트우,,,,,,,
000320,KOSPI,노루홀딩스,기타 금융업,지주사업,1973-08-10,12월,"한영재,김용기",http://www.norooholdings.co.kr,경기도
000325,KOSPI,노루홀딩스우,,,,,,,
006280,KOSPI,녹십자,의약품 제조업,"알부민외 제조,판매",1989-08-01,12월,허은철,http://www.greencross.com,경기도
005250,KOSPI,녹십자홀딩스,회사 본부 및 경영 컨설팅 서비스업,"알부민,유로키나제,간염백신,유행성출혈열백신 제조",1978-08-28,12월,"허일섭, 허용준",http://www.greencross.com,경기도
005257,KOSPI,녹십자홀딩스2우,,,,,,,
004370,KOSPI,농심,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",1976-06-30,12월,"신동원, 박 준",http://www.nongshim.com,서울특별시
072710,KOSPI,농심홀딩스,기타 금융업,"지주회사,투자자문,경영컨설팅 서비스",2003-07-30,12월,신동원,http://www.nongshimholdings.co.kr,서울특별시
058730,KOSPI,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업","데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업",2004-08-02,12월,한상원,http://www.dasco.kr,전라남도
023590,KOSPI,다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대",1997-08-27,12월,김윤덕,http://www.daou.co.kr,경기도
